73396	0
27278	1
27276	2
73406	3
53	4
27275	5
2833	6
95056	7
27261	8
95054	9
27265	10
27285	11
73409	12
73399	13
27277	14
27263	15
27260	16
73398	17
27268	18
2832	19
27264	20
27284	21
73392	22
27286	23
27270	24
27266	25
73391	26
27295	27
73395	28
101804	29
27262	30
73394	31
2826	32
101806	33
73408	34
27269	35
73405	36
101810	37
95055	38
73404	39
73397	40
27287	41
95057	42
73393	43
101808	44
