1074	0.0
1758	0.0
3638	0.0
3765	0.0
5882	0.0
6699	0.0
6789	0.0
7140	0.0
7448	0.0
7563	0.0
8080	0.0
10624	0.0
10696	0.0
10786	0.0
11036	0.0
3208	3.333444448148232e-05
13626	3.333444448148232e-05
7403	0.00010000333344444869
2467	0.00013333777792593014
8053	0.00013333777792593014
10245	0.00013333777792593014
698	0.00020000666688889564
4948	0.0002000066668888965
4390	0.00023334111137037882
7357	0.00023334111137037882
10356	0.0003000100003333443
2371	0.00033334444481482664
13667	0.00033334444481482664
3927	0.0003666788892963098
4182	0.0003666788892963098
6235	0.0003666788892963098
6757	0.0003666788892963098
8755	0.0003666788892963098
11949	0.0003666788892963098
12675	0.0003666788892963098
12525	0.00040001333377779214
13444	0.00040001333377779214
1471	0.0004666822227407581
3404	0.00050001666722224
1772	0.0005333511117037236
5583	0.0005333511117037236
6751	0.0005333511117037236
7753	0.0005333511117037236
7942	0.0005333511117037236
3182	0.0005666855561852055
9221	0.000633354445148171
11388	0.0006666888896296541
5836	0.0007000233341111365
8345	0.0007000233341111365
15	0.0007000233341111373
731	0.0007000233341111373
903	0.0007000233341111373
959	0.0007000233341111373
1240	0.0007000233341111373
2564	0.0007000233341111373
2798	0.0007000233341111373
2901	0.0007000233341111373
4770	0.0007000233341111373
5304	0.0007000233341111373
5802	0.0007000233341111373
6411	0.0007000233341111373
8174	0.0007000233341111373
9147	0.0007000233341111373
9961	0.0007000233341111373
10332	0.0007000233341111373
10668	0.0007000233341111373
11621	0.0007000233341111373
12006	0.0007000233341111373
12656	0.0007000233341111373
13158	0.0007000233341111373
13714	0.0007000233341111373
654	0.0007333577785926196
11070	0.0007333577785926196
875	0.0008000266675555852
2359	0.0008000266675555852
3471	0.0008000266675555852
3568	0.0008000266675555852
3925	0.0008000266675555852
10504	0.0008000266675555852
12467	0.0008000266675555852
12514	0.0008000266675555852
3606	0.0008000266675555856
465	0.0008333611120370675
1746	0.0008333611120370675
4892	0.0008333611120370675
5440	0.0008333611120370675
7082	0.0008333611120370675
7816	0.0008333611120370675
8633	0.0008333611120370675
9296	0.0008333611120370675
10529	0.0008333611120370675
12310	0.0008333611120370675
1390	0.0008333611120370683
2360	0.0008333611120370683
3531	0.0008333611120370683
3982	0.0008333611120370683
5642	0.0008333611120370683
6452	0.0008333611120370683
6548	0.0008333611120370683
7489	0.0008333611120370683
